ID	LLDeep_0001	LLDeep_0003	LLDeep_0010	LLDeep_0011	LLDeep_0012	LLDeep_0015	LLDeep_0018	LLDeep_0021	LLDeep_0022	LLDeep_0024	LLDeep_0026	LLDeep_0027	LLDeep_0028	LLDeep_0029	LLDeep_0030	LLDeep_0033	LLDeep_0034	LLDeep_0037	LLDeep_0039	LLDeep_0043	LLDeep_0047	LLDeep_0052	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7496	PRISM_7506	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7762	PRISM_7776	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7852	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7897	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8096	PRISM_8101	PRISM_8106	PRISM_8129	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8275	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8441	PRISM_8444	PRISM_8447	PRISM_8452	PRISM_8458	PRISM_8462	PRISM_8464	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8480	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8502	PRISM_8503	PRISM_8511	PRISM_8513	PRISM_8515	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8605	PRISM_8624	PRISM_8628	PRISM_8629	PRISM_8667	PRISM_8675	PRISM_8683	PRISM_8692	PRISM_8696	PRISM_8728	PRISM_8734	PRISM_8735	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8778	PRISM_8783	PRISM_8784	PRISM_8785	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8795	PRISM_8800	PRISM_8802	PRISM_8803	PRISM_8805	PRISM_8806	PRISM_8807	PRISM_8809	PRISM_8815	PRISM_8841	PRISM_8843	PRISM_8844	PRISM_8846	PRISM_8847	PRISM_8849	PRISM_8878	PRISM_8882	PRISM_8892	PRISM_8894	PRISM_8898	PRISM_8924	PRISM_8932	PRISM_8982	PRISM_8998	PRISM_9010	PRISM_9018	PRISM_9030	PRISM_9033	PRISM_9074	PRISM_9079	PRISM_9126	PRISM_9148	UMCGIBD00004	UMCGIBD00027	UMCGIBD00030	UMCGIBD00032	UMCGIBD00041	UMCGIBD00053	UMCGIBD00064	UMCGIBD00072	UMCGIBD00077	UMCGIBD00082	UMCGIBD00106	UMCGIBD00112	UMCGIBD00122	UMCGIBD00126	UMCGIBD00141	UMCGIBD00145	UMCGIBD00167	UMCGIBD00208	UMCGIBD00233	UMCGIBD00238	UMCGIBD00249	UMCGIBD00250	UMCGIBD00254	UMCGIBD00266	UMCGIBD00269	UMCGIBD00327	UMCGIBD00347	UMCGIBD00361	UMCGIBD00371	UMCGIBD00389	UMCGIBD00393	UMCGIBD00412	UMCGIBD00442	UMCGIBD00458	UMCGIBD00461	UMCGIBD00485	UMCGIBD00508	UMCGIBD00529	UMCGIBD00539	UMCGIBD00588	UMCGIBD00593	UMCGIBD00613	UMCGIBD00645
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00992	0.0	0.0	0.20563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria	0.19507	1.84244	0.21792	0.22018	0.07749	0.11646	0.22477	0.61478	0.10226	0.0	0.05549	0.01551	3.17818	0.0	0.0526	0.98238	0.0	0.08567	0.52954	0.0	0.06717	0.05833	0.03528	1.68574	5.38401	2.62157	0.22162	0.00776	5.05494	6.24216	0.17779	15.86008	0.1069	0.00038	0.05677	4.14441	0.63326	0.18173	1.17888	0.5188	1.1117	0.11367	0.06331	2.65012	0.84501	25.26488	0.9118	0.68086	0.38428	0.0325	1.43185	0.02249	0.06706	0.06711	3.13204	0.34139	1.3011	0.09369	0.13362	0.1107	0.51309	0.27174	4.58335	0.99056	10.83751	2.97364	7.76638	1.28701	0.32759	3.57866	45.99975	7.9119	0.06515	1.14211	0.85339	0.52099	8.29473	0.95751	64.95149	0.31562	0.90827	1.6195	0.002	0.11582	2.20136	2.79562	2.06924	0.09325	0.00164	0.13884	0.0	1.08127	0.08665	0.48323	7.51693	0.59183	39.40708	0.0	8.57978	0.86234	2.31623	53.67308	0.91474	0.53838	0.47356	0.02478	0.68393	23.32701	4.52625	3.69575	0.36477	0.26326	0.00585	0.0	0.01459	5.58882	0.07708	0.31738	0.05941	0.77712	0.00693	7.19923	1.10792	1.26522	1.26994	0.03944	1.12048	0.6147	2.63737	81.30137	10.96122	2.31632	1.32947	2.7601	0.00647	0.32553	2.67225	0.03612	0.45889	1.15846	2.16254	2.58907	1.48244	0.68693	1.71724	1.54429	0.50376	0.20921	0.01538	4.82283	52.17291	0.59313	62.46304	28.54762	3.78059	4.43888	34.97905	0.60304	2.07174	5.58629	2.54185	2.47884	0.25786	0.04745	4.88109	0.50181	4.12877	7.93338	1.42354	2.8398	0.01855	0.1137	0.0	3.04981	0.2079	1.43173	0.6533	0.01795	0.0	1.49977	0.0	1.81475	0.03982	1.02878	0.02406	0.0	0.01415	1.26701	0.91247	0.0	1.94486	0.0	2.83018	0.58952	1.2862	0.0	1.54502	0.0	0.00584	1.38677	0.02581	0.0	0.0	0.64309	1.13321	0.93494	0.20857	0.02673	0.55978	0.06494	0.78455	19.34358	0.03656	1.43111	0.00514	0.05096	0.0	0.06297	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.12415	0.14566	0.02832	0.00218	0.0	0.0	0.0	0.16175	0.0	0.0	0.0	0.0	0.03198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36627	0.0	2.07679	0.0	0.0	0.0	0.0	0.0	0.46304	0.09533	0.00038	0.0	3.70979	0.05172	0.0	0.03867	0.0	0.10286	0.0	0.00502	2.38501	0.77478	0.0	0.19199	0.13298	0.03662	0.01108	1.32311	0.0	0.0	0.0	1.20425	0.10967	0.81938	0.09369	0.13289	0.03143	0.20339	0.00929	0.0	0.46668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04723	0.0	0.0	0.0	0.11253	0.0	0.0	0.09179	1.186	0.0	0.03393	1.85518	0.0	1.46822	0.0	0.0	0.0	0.0	0.78826	0.03387	0.0	0.58994	0.53061	0.0	0.0	0.40464	0.0	0.0	0.0	0.47526	0.0	0.29242	0.0	0.0	0.08781	0.0	0.03341	0.0	0.13566	0.0	0.0	0.0	0.0	0.07708	0.0	0.05517	0.49579	0.00378	0.07784	0.0	0.0	0.26263	0.0	0.06577	0.0	0.19033	0.0	0.00279	0.00403	0.1151	0.0	0.0	0.0181	2.06243	0.01064	0.08827	0.0	1.68678	2.15434	0.11162	0.63505	0.13272	1.45597	0.30918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67949	3.15045	0.0	0.0	0.46138	0.0	2.30916	0.0	0.0	0.0	0.35857	0.0	0.0	0.0	0.0	0.45763	0.0	0.1137	0.0	2.91115	0.0	1.33458	0.05167	0.01795	0.0	0.0	0.0	0.0	0.0	0.04898	0.01558	0.0	0.0	0.0	0.10905	0.0	0.0	0.0	0.0	0.0	0.32775	0.0	0.0	0.0	0.0	1.08661	0.0	0.0	0.0	0.0	0.66668	0.1528	0.0	0.0	0.2546	0.06494	0.03162	0.17511	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.12415	0.14566	0.02832	0.00218	0.0	0.0	0.0	0.16175	0.0	0.0	0.0	0.0	0.03198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36627	0.0	2.07679	0.0	0.0	0.0	0.0	0.0	0.46304	0.09533	0.00038	0.0	3.70979	0.05172	0.0	0.03867	0.0	0.10286	0.0	0.00502	2.38501	0.77478	0.0	0.19199	0.13298	0.03662	0.01108	1.32311	0.0	0.0	0.0	1.20425	0.10967	0.81938	0.09369	0.13289	0.03143	0.20339	0.00929	0.0	0.46668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04723	0.0	0.0	0.0	0.11253	0.0	0.0	0.09179	1.186	0.0	0.03393	1.85518	0.0	1.46822	0.0	0.0	0.0	0.0	0.78826	0.03387	0.0	0.58994	0.53061	0.0	0.0	0.38201	0.0	0.0	0.0	0.47526	0.0	0.29242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07708	0.0	0.05517	0.49579	0.0	0.07784	0.0	0.0	0.26263	0.0	0.06577	0.0	0.19033	0.0	0.00279	0.00403	0.1151	0.0	0.0	0.0181	2.06243	0.01064	0.08827	0.0	1.68678	2.15434	0.11162	0.63505	0.13272	1.45597	0.30918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67949	3.15045	0.0	0.0	0.46138	0.0	2.30916	0.0	0.0	0.0	0.35857	0.0	0.0	0.0	0.0	0.45763	0.0	0.1137	0.0	2.91115	0.0	1.33458	0.05167	0.01795	0.0	0.0	0.0	0.0	0.0	0.04898	0.01558	0.0	0.0	0.0	0.10905	0.0	0.0	0.0	0.0	0.0	0.32775	0.0	0.0	0.0	0.0	1.08661	0.0	0.0	0.0	0.0	0.66668	0.1528	0.0	0.0	0.2546	0.06494	0.03162	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1598	0.0	0.0	0.0	0.0	0.03198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1598	0.0	0.0	0.0	0.0	0.03198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1598	0.0	0.0	0.0	0.0	0.03198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.12415	0.14566	0.02832	0.00218	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36627	0.0	2.07679	0.0	0.0	0.0	0.0	0.0	0.46304	0.09533	0.00038	0.0	3.70979	0.05172	0.0	0.03867	0.0	0.10286	0.0	0.00502	2.38501	0.77478	0.0	0.19199	0.13298	0.03662	0.01108	1.32311	0.0	0.0	0.0	0.25401	0.10967	0.81938	0.09369	0.13289	0.03143	0.20339	0.00929	0.0	0.46668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04723	0.0	0.0	0.0	0.11253	0.0	0.0	0.09179	1.186	0.0	0.03393	1.85518	0.0	1.46822	0.0	0.0	0.0	0.0	0.78826	0.03387	0.0	0.58994	0.53061	0.0	0.0	0.38201	0.0	0.0	0.0	0.47526	0.0	0.29242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07708	0.0	0.05517	0.36143	0.0	0.07784	0.0	0.0	0.26263	0.0	0.06577	0.0	0.19033	0.0	0.00279	0.00403	0.1151	0.0	0.0	0.0181	2.06243	0.01064	0.08827	0.0	1.68678	2.15434	0.11162	0.63505	0.13272	1.45597	0.30918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67949	3.15045	0.0	0.0	0.46138	0.0	2.30916	0.0	0.0	0.0	0.35857	0.0	0.0	0.0	0.0	0.36784	0.0	0.1137	0.0	2.91115	0.0	1.33458	0.05167	0.01795	0.0	0.0	0.0	0.0	0.0	0.04898	0.01558	0.0	0.0	0.0	0.08441	0.0	0.0	0.0	0.0	0.0	0.32775	0.0	0.0	0.0	0.0	1.08661	0.0	0.0	0.0	0.0	0.66668	0.1528	0.0	0.0	0.2546	0.06494	0.03162	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0.12415	0.14566	0.02832	0.0	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3118	0.0	1.98442	0.0	0.0	0.0	0.0	0.0	0.40135	0.0	0.00038	0.0	3.64492	0.0422	0.0	0.03867	0.0	0.08056	0.0	0.0	2.29058	0.77478	0.0	0.19199	0.13298	0.03662	0.01108	1.19785	0.0	0.0	0.0	0.2458	0.1038	0.7829	0.0	0.12229	0.02748	0.02068	0.00929	0.0	0.43861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0448	0.0	0.0	0.0	0.07757	0.0	0.0	0.06353	1.12292	0.0	0.03393	1.7058	0.0	1.40239	0.0	0.0	0.0	0.0	0.74829	0.03387	0.0	0.43444	0.52803	0.0	0.0	0.37761	0.0	0.0	0.0	0.47004	0.0	0.29242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07708	0.0	0.05517	0.33668	0.0	0.04762	0.0	0.0	0.0	0.0	0.05994	0.0	0.0	0.0	0.0	0.0	0.07766	0.0	0.0	0.0181	2.01239	0.01064	0.08466	0.0	1.62517	2.12224	0.10364	0.32559	0.10144	1.44335	0.30252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65131	2.8498	0.0	0.0	0.4049	0.0	2.16927	0.0	0.0	0.0	0.21243	0.0	0.0	0.0	0.0	0.13248	0.0	0.0	0.0	2.60731	0.0	1.10708	0.04394	0.0	0.0	0.0	0.0	0.0	0.0	0.04898	0.0	0.0	0.0	0.0	0.05513	0.0	0.0	0.0	0.0	0.0	0.32775	0.0	0.0	0.0	0.0	1.08661	0.0	0.0	0.0	0.0	0.66668	0.14709	0.0	0.0	0.20784	0.06494	0.01336	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.12415	0.14566	0.02832	0.0	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3118	0.0	1.98442	0.0	0.0	0.0	0.0	0.0	0.40135	0.0	0.00038	0.0	3.64492	0.0422	0.0	0.03867	0.0	0.08056	0.0	0.0	2.29058	0.77478	0.0	0.19199	0.13298	0.03662	0.01108	1.19785	0.0	0.0	0.0	0.2458	0.1038	0.7829	0.0	0.12229	0.02748	0.02068	0.00929	0.0	0.43861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0448	0.0	0.0	0.0	0.07757	0.0	0.0	0.06353	1.12292	0.0	0.03393	1.7058	0.0	1.40239	0.0	0.0	0.0	0.0	0.74829	0.03387	0.0	0.43444	0.52803	0.0	0.0	0.37761	0.0	0.0	0.0	0.47004	0.0	0.29242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07708	0.0	0.05517	0.33668	0.0	0.04762	0.0	0.0	0.0	0.0	0.05994	0.0	0.0	0.0	0.0	0.0	0.07766	0.0	0.0	0.0181	2.01239	0.01064	0.08466	0.0	1.62517	2.12224	0.10364	0.32559	0.10144	1.44335	0.30252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65131	2.8498	0.0	0.0	0.4049	0.0	2.16927	0.0	0.0	0.0	0.21243	0.0	0.0	0.0	0.0	0.13248	0.0	0.0	0.0	2.60731	0.0	1.10708	0.04394	0.0	0.0	0.0	0.0	0.0	0.0	0.04898	0.0	0.0	0.0	0.0	0.05513	0.0	0.0	0.0	0.0	0.0	0.32775	0.0	0.0	0.0	0.0	1.08661	0.0	0.0	0.0	0.0	0.66668	0.14709	0.0	0.0	0.20784	0.06494	0.01336	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00395	0.18271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522	0.0	0.19033	0.0	0.00279	0.00403	0.03079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25434	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1137	0.0	0.0	0.0	0.0	0.00772	0.01795	0.0	0.0	0.0	0.0	0.0	0.0	0.01558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00395	0.18271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522	0.0	0.19033	0.0	0.00279	0.00403	0.03079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25434	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1137	0.0	0.0	0.0	0.0	0.00772	0.01795	0.0	0.0	0.0	0.0	0.0	0.0	0.01558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
